datetime,temperature_K,temperature_mean_K,temperature_std_K
2023-01-06 19:30:00,271.75,271.76,0.2
2023-01-06 19:45:00,271.78,271.79,0.2
2023-01-06 20:00:00,271.66,271.68,0.2
2023-01-06 20:15:00,271.76,271.77,0.22
2023-01-06 20:30:00,271.94,271.93,0.25
2023-01-06 20:45:00,272.1,272.08,0.28
2023-01-06 21:00:00,272.35,272.34,0.25
2023-01-06 21:15:00,272.36,272.4,0.23
2023-01-06 21:30:00,271.75,271.82,0.25
2023-01-06 21:45:00,272.03,272.13,0.29
2023-01-06 22:00:00,271.76,271.86,0.26
2023-01-06 22:15:00,272.15,272.25,0.25
2023-01-06 22:30:00,272.24,272.35,0.26
2023-01-06 22:45:00,271.64,271.76,0.28
2023-01-06 23:00:00,272.03,272.12,0.27
2023-01-06 23:15:00,271.75,271.73,0.27
2023-01-06 23:30:00,272.24,272.09,0.28
2023-01-06 23:45:00,271.94,271.71,0.3
2023-01-07 00:00:00,272.015,272.12,0.24
2023-01-07 00:15:00,272.23,272.32,0.24
2023-01-07 00:30:00,272.21,272.25,0.24
2023-01-07 00:45:00,272.08,272.08,0.24
2023-01-07 01:00:00,272.23,272.23,0.24
2023-01-07 01:15:00,271.61,271.56,0.26
2023-01-07 01:30:00,271.82,271.71,0.28
2023-01-07 01:45:00,271.37,271.21,0.29
2023-01-07 02:00:00,271.75,271.62,0.29
2023-01-07 02:15:00,271.74,271.65,0.3
2023-01-07 02:30:00,271.04,270.98,0.33
2023-01-07 02:45:00,271.23,271.18,0.35
2023-01-07 03:00:00,271.57,271.51,0.33
2023-01-07 03:15:00,271.82,271.77,0.29
2023-01-07 03:30:00,271.94,271.91,0.28
2023-01-07 03:45:00,271.46,271.45,0.3
2023-01-07 04:00:00,271.34,271.3,0.28
2023-01-07 04:15:00,271.45,271.32,0.29
2023-01-07 04:30:00,272.14,271.94,0.35
2023-01-07 04:45:00,272.39,272.13,0.42
2023-01-07 05:00:00,272.38,272.16,0.38
2023-01-07 05:15:00,272.28,272.12,0.38
2023-01-07 05:30:00,272.17,272.06,0.4
2023-01-07 05:45:00,271.59,271.51,0.43
2023-01-07 06:00:00,272.17,272.07,0.4
2023-01-07 06:15:00,272.31,272.25,0.35
2023-01-07 06:30:00,273.2,273.11,0.39
2023-01-07 06:45:00,273.16,273.14,0.49
2023-01-07 07:00:00,273.24,273.2,0.44
2023-01-07 07:15:00,273.0,272.91,0.42
2023-01-07 07:30:00,272.19,272.04,0.44
2023-01-07 07:45:00,271.86,271.67,0.47
2023-01-07 08:00:00,272.42,272.26,0.44
2023-01-07 08:15:00,272.12,271.98,0.38
2023-01-07 08:30:00,272.48,272.37,0.38
2023-01-07 08:45:00,272.06,271.96,0.41
2023-01-07 09:00:00,272.4,272.31,0.37
2023-01-07 09:15:00,272.5,272.44,0.28
2023-01-07 09:30:00,272.43,272.42,0.25
2023-01-07 09:45:00,272.31,272.33,0.29
2023-01-07 10:00:00,272.47,272.47,0.26
2023-01-07 10:15:00,271.85,271.84,0.23
2023-01-07 10:30:00,271.54,271.52,0.23
2023-01-07 10:45:00,271.99,271.98,0.23
2023-01-07 11:00:00,271.71,271.71,0.22
2023-01-07 11:15:00,272.11,272.14,0.19
2023-01-07 11:30:00,272.21,272.29,0.19
2023-01-07 11:45:00,271.64,271.74,0.21
2023-01-07 12:00:00,271.5,271.58,0.19
2023-01-07 12:15:00,271.56,271.61,0.17
2023-01-07 12:30:00,271.7,271.73,0.2
2023-01-07 12:45:00,272.33,272.35,0.24
2023-01-07 13:00:00,271.81,271.84,0.21
2023-01-07 13:15:00,271.9,271.98,0.19
2023-01-07 13:30:00,271.27,271.38,0.18
2023-01-07 13:45:00,270.99,271.13,0.19
2023-01-07 14:00:00,270.96,271.07,0.19
2023-01-07 14:15:00,271.46,271.55,0.18
2023-01-07 14:30:00,271.07,271.14,0.18
2023-01-07 14:45:00,270.86,270.92,0.18
2023-01-07 15:00:00,270.74,270.79,0.17
2023-01-07 15:15:00,270.74,270.71,0.15
2023-01-07 15:30:00,270.79,270.7,0.16
2023-01-07 15:45:00,271.36,271.22,0.18
2023-01-07 16:00:00,270.86,270.75,0.16
2023-01-07 16:15:00,270.41,270.37,0.16
2023-01-07 16:30:00,270.14,270.15,0.18
2023-01-07 16:45:00,270.56,270.59,0.21
2023-01-07 17:00:00,270.26,270.27,0.2
2023-01-07 17:15:00,270.66,270.65,0.24
2023-01-07 17:30:00,270.27,270.26,0.29
2023-01-07 17:45:00,270.62,270.61,0.33
2023-01-07 18:00:00,270.33,270.32,0.29
2023-01-07 18:15:00,270.94,270.94,0.24
2023-01-07 18:30:00,271.3,271.3,0.24
2023-01-07 18:45:00,271.41,271.41,0.26
2023-01-07 19:00:00,270.88,270.88,0.23
2023-01-07 19:15:00,270.52,270.53,0.21
2023-01-07 19:30:00,270.37,270.39,0.22
2023-01-07 19:45:00,270.36,270.4,0.24
2023-01-07 20:00:00,270.25,270.28,0.22
2023-01-07 20:15:00,270.25,270.26,0.22
2023-01-07 20:30:00,270.3,270.31,0.24
2023-01-07 20:45:00,270.37,270.37,0.26
2023-01-07 21:00:00,270.7,270.71,0.24
2023-01-07 21:15:00,270.86,270.89,0.23
2023-01-07 21:30:00,270.39,270.43,0.25
2023-01-07 21:45:00,270.76,270.8,0.27
2023-01-07 22:00:00,270.48,270.51,0.25
2023-01-07 22:15:00,271.01,270.99,0.23
2023-01-07 22:30:00,271.27,271.2,0.23
2023-01-07 22:45:00,270.8,270.71,0.23
2023-01-07 23:00:00,271.1,271.02,0.22
2023-01-07 23:15:00,270.69,270.62,0.2
2023-01-07 23:30:00,271.07,270.99,0.2
2023-01-07 23:45:00,270.71,270.62,0.22
2023-01-08 00:00:00,271.14500000000004,271.18,0.3
2023-01-08 00:15:00,271.34,271.36,0.3
2023-01-08 00:30:00,271.28,271.29,0.29
2023-01-08 00:45:00,271.1,271.11,0.29
2023-01-08 01:00:00,271.25,271.25,0.29
2023-01-08 01:15:00,270.58,270.57,0.29
2023-01-08 01:30:00,270.73,270.7,0.29
2023-01-08 01:45:00,270.24,270.2,0.3
2023-01-08 02:00:00,270.73,270.67,0.3
2023-01-08 02:15:00,271.06,270.95,0.31
2023-01-08 02:30:00,270.71,270.53,0.33
2023-01-08 02:45:00,271.14,270.9,0.35
2023-01-08 03:00:00,271.36,271.17,0.32
2023-01-08 03:15:00,271.61,271.51,0.29
2023-01-08 03:30:00,271.8,271.78,0.3
2023-01-08 03:45:00,271.4,271.43,0.34
2023-01-08 04:00:00,271.2,271.2,0.32
2023-01-08 04:15:00,271.13,271.14,0.33
2023-01-08 04:30:00,271.65,271.67,0.36
2023-01-08 04:45:00,271.79,271.83,0.38
2023-01-08 05:00:00,271.83,271.85,0.37
2023-01-08 05:15:00,271.7,271.69,0.36
2023-01-08 05:30:00,271.53,271.49,0.36
2023-01-08 05:45:00,270.9,270.84,0.37
2023-01-08 06:00:00,271.47,271.44,0.35
2023-01-08 06:15:00,271.54,271.56,0.31
2023-01-08 06:30:00,272.32,272.4,0.35
2023-01-08 06:45:00,272.21,272.33,0.43
2023-01-08 07:00:00,272.38,272.43,0.38
2023-01-08 07:15:00,272.35,272.25,0.33
2023-01-08 07:30:00,271.73,271.48,0.33
2023-01-08 07:45:00,271.52,271.18,0.36
2023-01-08 08:00:00,271.95,271.68,0.34
2023-01-08 08:15:00,271.42,271.23,0.33
2023-01-08 08:30:00,271.58,271.45,0.33
2023-01-08 08:45:00,271.04,270.93,0.35
2023-01-08 09:00:00,271.6,271.48,0.32
2023-01-08 09:15:00,272.27,272.16,0.27
2023-01-08 09:30:00,272.76,272.68,0.3
2023-01-08 09:45:00,273.0,272.94,0.36
2023-01-08 10:00:00,272.92,272.86,0.31
2023-01-08 10:15:00,272.12,272.08,0.27
2023-01-08 10:30:00,271.72,271.7,0.26
2023-01-08 10:45:00,272.16,272.16,0.28
2023-01-08 11:00:00,271.94,271.95,0.27
2023-01-08 11:15:00,272.45,272.51,0.26
2023-01-08 11:30:00,272.65,272.77,0.26
2023-01-08 11:45:00,272.13,272.29,0.27
2023-01-08 12:00:00,272.0,272.11,0.25
2023-01-08 12:15:00,272.19,272.21,0.23
2023-01-08 12:30:00,272.48,272.41,0.28
2023-01-08 12:45:00,273.23,273.09,0.33
2023-01-08 13:00:00,272.68,272.59,0.29
2023-01-08 13:15:00,272.88,272.83,0.26
2023-01-08 13:30:00,272.39,272.37,0.25
2023-01-08 13:45:00,272.21,272.2,0.25
2023-01-08 14:00:00,272.14,272.13,0.25
2023-01-08 14:15:00,272.7,272.7,0.24
2023-01-08 14:30:00,272.39,272.4,0.23
2023-01-08 14:45:00,272.24,272.26,0.23
2023-01-08 15:00:00,272.09,272.11,0.23
2023-01-08 15:15:00,272.09,272.11,0.24
2023-01-08 15:30:00,272.17,272.18,0.27
2023-01-08 15:45:00,272.76,272.77,0.29
2023-01-08 16:00:00,272.23,272.25,0.28
2023-01-08 16:15:00,271.73,271.76,0.28
2023-01-08 16:30:00,271.41,271.45,0.3
2023-01-08 16:45:00,271.79,271.84,0.31
2023-01-08 17:00:00,271.46,271.51,0.3
2023-01-08 17:15:00,271.68,271.73,0.29
2023-01-08 17:30:00,271.11,271.15,0.28
2023-01-08 17:45:00,271.32,271.37,0.28
2023-01-08 18:00:00,270.99,271.05,0.27
2023-01-08 18:15:00,271.18,271.3,0.24
2023-01-08 18:30:00,271.07,271.26,0.26
2023-01-08 18:45:00,270.85,271.07,0.3
2023-01-08 19:00:00,270.49,270.7,0.27
2023-01-08 19:15:00,270.17,270.4,0.26
2023-01-08 19:30:00,269.97,270.24,0.28
2023-01-08 19:45:00,269.9,270.19,0.29
2023-01-08 20:00:00,269.79,270.07,0.28
2023-01-08 20:15:00,269.75,270.03,0.26
2023-01-08 20:30:00,269.77,270.04,0.26
2023-01-08 20:45:00,269.8,270.08,0.26
2023-01-08 21:00:00,270.11,270.38,0.25
2023-01-08 21:15:00,270.13,270.39,0.23
2023-01-08 21:30:00,269.5,269.74,0.25
2023-01-08 21:45:00,269.76,269.98,0.28
2023-01-08 22:00:00,269.47,269.7,0.26
2023-01-08 22:15:00,269.73,269.96,0.23
2023-01-08 22:30:00,269.68,269.91,0.22
2023-01-08 22:45:00,268.99,269.22,0.22
2023-01-08 23:00:00,269.37,269.6,0.22
2023-01-08 23:15:00,268.88,269.1,0.22
2023-01-08 23:30:00,269.11,269.33,0.22
2023-01-08 23:45:00,268.62,268.84,0.22
2023-01-09 00:00:00,268.36,268.56,0.24
2023-01-09 00:15:00,268.57,268.76,0.23
2023-01-09 00:30:00,268.53,268.72,0.23
2023-01-09 00:45:00,268.37,268.56,0.23
2023-01-09 01:00:00,268.52,268.71,0.23
2023-01-09 01:15:00,267.88,268.06,0.24
2023-01-09 01:30:00,268.05,268.23,0.26
2023-01-09 01:45:00,267.58,267.75,0.28
2023-01-09 02:00:00,268.01,268.17,0.27
2023-01-09 02:15:00,268.16,268.28,0.28
2023-01-09 02:30:00,267.61,267.7,0.3
2023-01-09 02:45:00,267.9,267.96,0.31
2023-01-09 03:00:00,268.04,268.12,0.29
2023-01-09 03:15:00,267.72,267.84,0.27
2023-01-09 03:30:00,267.28,267.44,0.29
2023-01-09 03:45:00,266.42,266.6,0.32
2023-01-09 04:00:00,266.53,266.68,0.3
2023-01-09 04:15:00,266.78,266.88,0.32
2023-01-09 04:30:00,267.51,267.56,0.36
2023-01-09 04:45:00,267.75,267.76,0.39
2023-01-09 05:00:00,267.68,267.71,0.37
2023-01-09 05:15:00,267.42,267.46,0.36
2023-01-09 05:30:00,267.15,267.2,0.35
2023-01-09 05:45:00,266.47,266.52,0.36
2023-01-09 06:00:00,267.01,267.05,0.34
2023-01-09 06:15:00,266.83,266.84,0.3
2023-01-09 06:30:00,267.34,267.33,0.31
2023-01-09 06:45:00,267.03,267.0,0.35
2023-01-09 07:00:00,267.33,267.32,0.32
2023-01-09 07:15:00,267.45,267.48,0.33
2023-01-09 07:30:00,266.94,267.0,0.39
2023-01-09 07:45:00,266.78,266.86,0.44
2023-01-09 08:00:00,267.24,267.3,0.41
2023-01-09 08:15:00,266.94,266.99,0.42
2023-01-09 08:30:00,267.36,267.41,0.44
2023-01-09 08:45:00,267.0,267.05,0.46
2023-01-09 09:00:00,267.4,267.42,0.44
2023-01-09 09:15:00,267.74,267.66,0.44
2023-01-09 09:30:00,267.95,267.76,0.5
2023-01-09 09:45:00,268.02,267.75,0.57
2023-01-09 10:00:00,268.16,267.93,0.52
2023-01-09 10:15:00,267.83,267.6,0.47
2023-01-09 10:30:00,267.88,267.63,0.43
2023-01-09 10:45:00,268.59,268.33,0.43
2023-01-09 11:00:00,268.27,268.02,0.42
2023-01-09 11:15:00,268.97,268.76,0.38
2023-01-09 11:30:00,269.46,269.28,0.34
2023-01-09 11:45:00,269.17,269.02,0.32
2023-01-09 12:00:00,269.01,268.85,0.3
2023-01-09 12:15:00,269.47,269.35,0.24
2023-01-09 12:30:00,270.08,270.01,0.24
2023-01-09 12:45:00,271.07,270.99,0.26
2023-01-09 13:00:00,270.43,270.36,0.24
2023-01-09 13:15:00,270.71,270.67,0.22
2023-01-09 13:30:00,270.35,270.35,0.21
2023-01-09 13:45:00,270.3,270.31,0.21
2023-01-09 14:00:00,270.19,270.2,0.21
2023-01-09 14:15:00,270.78,270.81,0.21
2023-01-09 14:30:00,270.51,270.57,0.21
2023-01-09 14:45:00,270.41,270.49,0.22
2023-01-09 15:00:00,270.27,270.33,0.2
2023-01-09 15:15:00,270.38,270.39,0.18
2023-01-09 15:30:00,270.57,270.55,0.21
2023-01-09 15:45:00,271.24,271.2,0.25
2023-01-09 16:00:00,270.66,270.64,0.22
2023-01-09 16:15:00,270.12,270.14,0.21
2023-01-09 16:30:00,269.78,269.83,0.21
2023-01-09 16:45:00,270.15,270.22,0.22
2023-01-09 17:00:00,269.83,269.88,0.21
2023-01-09 17:15:00,270.06,270.06,0.21
2023-01-09 17:30:00,269.48,269.45,0.21
2023-01-09 17:45:00,269.69,269.64,0.22
2023-01-09 18:00:00,269.38,269.34,0.21
2023-01-09 18:15:00,269.67,269.62,0.21
2023-01-09 18:30:00,269.66,269.6,0.23
2023-01-09 18:45:00,269.5,269.43,0.25
2023-01-09 19:00:00,269.12,269.05,0.23
2023-01-09 19:15:00,268.82,268.75,0.23
2023-01-09 19:30:00,268.67,268.58,0.23
2023-01-09 19:45:00,268.64,268.55,0.24
2023-01-09 20:00:00,268.51,268.42,0.24
2023-01-09 20:15:00,268.48,268.39,0.24
2023-01-09 20:30:00,268.5,268.41,0.24
2023-01-09 20:45:00,268.54,268.45,0.25
2023-01-09 21:00:00,268.82,268.73,0.24
2023-01-09 21:15:00,268.76,268.64,0.23
2023-01-09 21:30:00,268.04,267.91,0.24
2023-01-09 21:45:00,268.24,268.09,0.25
2023-01-09 22:00:00,268.0,267.87,0.24
2023-01-09 22:15:00,268.37,268.24,0.23
2023-01-09 22:30:00,268.42,268.29,0.24
2023-01-09 22:45:00,267.79,267.66,0.26
2023-01-09 23:00:00,268.16,268.03,0.25
2023-01-09 23:15:00,267.76,267.61,0.25
2023-01-09 23:30:00,268.1,267.94,0.26
2023-01-09 23:45:00,267.7,267.53,0.27
2023-01-10 00:00:00,267.965,267.88,0.3
2023-01-10 00:15:00,268.15,268.06,0.3
2023-01-10 00:30:00,268.06,267.97,0.32
2023-01-10 00:45:00,267.86,267.77,0.34
2023-01-10 01:00:00,268.01,267.92,0.34
2023-01-10 01:15:00,267.31,267.21,0.38
2023-01-10 01:30:00,267.42,267.32,0.45
2023-01-10 01:45:00,266.91,266.79,0.5
2023-01-10 02:00:00,267.34,267.22,0.48
2023-01-10 02:15:00,267.42,267.29,0.49
2023-01-10 02:30:00,266.79,266.65,0.54
2023-01-10 02:45:00,267.02,266.87,0.59
2023-01-10 03:00:00,267.28,267.15,0.54
2023-01-10 03:15:00,267.35,267.24,0.49
2023-01-10 03:30:00,267.3,267.21,0.48
2023-01-10 03:45:00,266.71,266.62,0.51
2023-01-10 04:00:00,266.58,266.52,0.49
2023-01-10 04:15:00,266.46,266.52,0.48
2023-01-10 04:30:00,266.87,267.06,0.51
2023-01-10 04:45:00,266.92,267.2,0.56
2023-01-10 05:00:00,266.95,267.19,0.52
2023-01-10 05:15:00,266.64,266.9,0.47
2023-01-10 05:30:00,266.27,266.57,0.47
2023-01-10 05:45:00,265.49,265.84,0.5
2023-01-10 06:00:00,266.11,266.44,0.46
2023-01-10 06:15:00,266.06,266.39,0.36
2023-01-10 06:30:00,266.7,267.04,0.32
2023-01-10 06:45:00,266.47,266.82,0.34
2023-01-10 07:00:00,266.72,267.05,0.32
2023-01-10 07:15:00,266.82,267.08,0.3
2023-01-10 07:30:00,266.31,266.51,0.31
2023-01-10 07:45:00,266.16,266.32,0.32
2023-01-10 08:00:00,266.62,266.81,0.31
2023-01-10 08:15:00,266.31,266.58,0.31
2023-01-10 08:30:00,266.73,267.07,0.32
2023-01-10 08:45:00,266.37,266.75,0.34
2023-01-10 09:00:00,266.83,267.14,0.32
2023-01-10 09:15:00,267.42,267.57,0.28
2023-01-10 09:30:00,267.87,267.87,0.3
2023-01-10 09:45:00,268.11,268.01,0.33
2023-01-10 10:00:00,268.12,268.08,0.31
2023-01-10 10:15:00,267.59,267.61,0.31
2023-01-10 10:30:00,267.48,267.52,0.34
2023-01-10 10:45:00,268.11,268.16,0.37
2023-01-10 11:00:00,267.84,267.87,0.35
2023-01-10 11:15:00,268.52,268.53,0.32
2023-01-10 11:30:00,268.96,268.94,0.32
2023-01-10 11:45:00,268.63,268.59,0.31
2023-01-10 12:00:00,268.44,268.41,0.31
2023-01-10 12:15:00,268.76,268.67,0.3
2023-01-10 12:30:00,269.22,269.08,0.32
2023-01-10 12:45:00,270.09,269.93,0.34
2023-01-10 13:00:00,269.53,269.41,0.32
2023-01-10 13:15:00,269.92,269.86,0.3
2023-01-10 13:30:00,269.65,269.65,0.29
2023-01-10 13:45:00,269.64,269.69,0.29
2023-01-10 14:00:00,269.49,269.54,0.29
2023-01-10 14:15:00,270.05,270.2,0.32
2023-01-10 14:30:00,269.77,270.04,0.35
2023-01-10 14:45:00,269.67,270.02,0.37
2023-01-10 15:00:00,269.46,269.77,0.35
2023-01-10 15:15:00,269.27,269.61,0.32
2023-01-10 15:30:00,269.16,269.55,0.35
2023-01-10 15:45:00,269.62,270.06,0.39
2023-01-10 16:00:00,269.23,269.66,0.36
2023-01-10 16:15:00,269.0,269.45,0.35
2023-01-10 16:30:00,268.93,269.4,0.39
2023-01-10 16:45:00,269.46,269.96,0.42
2023-01-10 17:00:00,269.09,269.56,0.42
2023-01-10 17:15:00,269.48,269.88,0.49
2023-01-10 17:30:00,269.13,269.46,0.59
2023-01-10 17:45:00,269.52,269.8,0.66
2023-01-10 18:00:00,269.19,269.45,0.6
2023-01-10 18:15:00,269.69,269.75,0.49
2023-01-10 18:30:00,269.93,269.77,0.43
2023-01-10 18:45:00,269.97,269.65,0.42
2023-01-10 19:00:00,269.52,269.29,0.45
2023-01-10 19:15:00,269.34,269.13,0.55
2023-01-10 19:30:00,269.34,269.12,0.66
2023-01-10 19:45:00,269.44,269.19,0.73
2023-01-10 20:00:00,269.27,269.02,0.7
2023-01-10 20:15:00,269.3,269.0,0.71
2023-01-10 20:30:00,269.42,269.07,0.76
2023-01-10 20:45:00,269.55,269.16,0.8
2023-01-10 21:00:00,269.84,269.51,0.75
2023-01-10 21:15:00,269.94,269.78,0.62
2023-01-10 21:30:00,269.42,269.42,0.54
2023-01-10 21:45:00,269.76,269.86,0.51
2023-01-10 22:00:00,269.45,269.48,0.53
2023-01-10 22:15:00,269.79,269.75,0.58
2023-01-10 22:30:00,269.84,269.75,0.62
2023-01-10 22:45:00,269.23,269.12,0.64
2023-01-10 23:00:00,269.62,269.52,0.63
2023-01-10 23:15:00,269.28,269.18,0.65
2023-01-10 23:30:00,269.68,269.57,0.69
2023-01-10 23:45:00,269.33,269.21,0.72
2023-01-11 00:00:00,270.02,269.96,0.48
2023-01-11 00:15:00,270.27,270.21,0.49
2023-01-11 00:30:00,270.32,270.25,0.52
2023-01-11 00:45:00,270.25,270.18,0.55
2023-01-11 01:00:00,270.39,270.32,0.54
2023-01-11 01:15:00,269.85,269.77,0.58
2023-01-11 01:30:00,270.15,270.06,0.63
2023-01-11 01:45:00,269.77,269.67,0.67
2023-01-11 02:00:00,270.18,270.09,0.64
2023-01-11 02:15:00,270.43,270.33,0.6
2023-01-11 02:30:00,270.01,269.92,0.57
2023-01-11 02:45:00,270.39,270.3,0.56
2023-01-11 03:00:00,270.56,270.49,0.54
2023-01-11 03:15:00,270.52,270.55,0.45
2023-01-11 03:30:00,270.4,270.51,0.38
2023-01-11 03:45:00,269.77,269.95,0.36
2023-01-11 04:00:00,269.79,269.92,0.36
2023-01-11 04:15:00,270.12,270.19,0.34
2023-01-11 04:30:00,271.0,271.01,0.34
2023-01-11 04:45:00,271.36,271.34,0.34
2023-01-11 05:00:00,271.26,271.28,0.32
2023-01-11 05:15:00,271.1,271.17,0.29
2023-01-11 05:30:00,270.96,271.08,0.28
2023-01-11 05:45:00,270.38,270.53,0.28
2023-01-11 06:00:00,270.89,271.03,0.27
2023-01-11 06:15:00,270.75,270.9,0.25
2023-01-11 06:30:00,271.33,271.51,0.26
2023-01-11 06:45:00,271.08,271.29,0.27
2023-01-11 07:00:00,271.4,271.58,0.26
2023-01-11 07:15:00,271.69,271.8,0.27
2023-01-11 07:30:00,271.37,271.4,0.3
2023-01-11 07:45:00,271.35,271.34,0.32
2023-01-11 08:00:00,271.79,271.8,0.31
2023-01-11 08:15:00,271.66,271.67,0.33
2023-01-11 08:30:00,272.3,272.29,0.37
2023-01-11 08:45:00,272.1,272.07,0.41
2023-01-11 09:00:00,272.4,272.33,0.36
2023-01-11 09:15:00,272.66,272.43,0.26
2023-01-11 09:30:00,272.81,272.42,0.21
2023-01-11 09:45:00,272.86,272.35,0.23
2023-01-11 10:00:00,272.96,272.57,0.21
2023-01-11 10:15:00,272.4,272.2,0.21
2023-01-11 10:30:00,272.2,272.17,0.22
2023-01-11 10:45:00,272.74,272.82,0.24
2023-01-11 11:00:00,272.48,272.47,0.23
2023-01-11 11:15:00,273.07,273.01,0.22
2023-01-11 11:30:00,273.4,273.31,0.23
2023-01-11 11:45:00,272.98,272.89,0.24
2023-01-11 12:00:00,272.78,272.68,0.23
2023-01-11 12:15:00,272.88,272.75,0.23
2023-01-11 12:30:00,273.11,272.92,0.25
2023-01-11 12:45:00,273.82,273.59,0.28
2023-01-11 13:00:00,273.38,273.14,0.26
2023-01-11 13:15:00,273.88,273.56,0.24
2023-01-11 13:30:00,273.69,273.27,0.23
2023-01-11 13:45:00,273.72,273.23,0.24
2023-01-11 14:00:00,273.57,273.12,0.23
2023-01-11 14:15:00,274.2,273.8,0.22
2023-01-11 14:30:00,274.01,273.64,0.21
2023-01-11 14:45:00,273.98,273.61,0.2
2023-01-11 15:00:00,273.8,273.44,0.2
2023-01-11 15:15:00,273.83,273.53,0.2
2023-01-11 15:30:00,273.96,273.73,0.24
2023-01-11 15:45:00,274.59,274.42,0.28
2023-01-11 16:00:00,274.1,273.91,0.25
2023-01-11 16:15:00,273.82,273.64,0.25
2023-01-11 16:30:00,273.74,273.57,0.26
2023-01-11 16:45:00,274.28,274.14,0.28
2023-01-11 17:00:00,273.89,273.73,0.28
2023-01-11 17:15:00,274.2,274.01,0.29
2023-01-11 17:30:00,273.75,273.53,0.32
2023-01-11 17:45:00,274.07,273.84,0.33
2023-01-11 18:00:00,273.68,273.48,0.32
2023-01-11 18:15:00,273.83,273.67,0.3
2023-01-11 18:30:00,273.69,273.58,0.3
2023-01-11 18:45:00,273.46,273.38,0.32
2023-01-11 19:00:00,273.15,273.06,0.31
2023-01-11 19:15:00,272.97,272.89,0.31
2023-01-11 19:30:00,272.92,272.86,0.33
2023-01-11 19:45:00,272.95,272.9,0.36
2023-01-11 20:00:00,272.74,272.71,0.34
2023-01-11 20:15:00,272.53,272.6,0.34
2023-01-11 20:30:00,272.39,272.56,0.36
2023-01-11 20:45:00,272.34,272.57,0.38
2023-01-11 21:00:00,272.61,272.78,0.37
2023-01-11 21:15:00,272.31,272.39,0.38
2023-01-11 21:30:00,271.32,271.4,0.39
2023-01-11 21:45:00,271.32,271.27,0.48
2023-01-11 22:00:00,271.2,271.17,0.45
2023-01-11 22:15:00,271.65,271.61,0.45
2023-01-11 22:30:00,271.74,271.66,0.48
2023-01-11 22:45:00,271.12,271.0,0.52
2023-01-11 23:00:00,271.46,271.36,0.49
2023-01-11 23:15:00,271.0,270.93,0.47
2023-01-11 23:30:00,271.3,271.24,0.46
2023-01-11 23:45:00,270.87,270.82,0.46
2023-01-12 00:00:00,270.5799999999999,270.6,0.37
2023-01-12 00:15:00,270.83,270.82,0.36
2023-01-12 00:30:00,270.88,270.8,0.36
2023-01-12 00:45:00,270.81,270.67,0.38
2023-01-12 01:00:00,270.95,270.82,0.38
2023-01-12 01:15:00,270.41,270.2,0.42
2023-01-12 01:30:00,270.71,270.41,0.47
2023-01-12 01:45:00,270.33,269.97,0.52
2023-01-12 02:00:00,270.72,270.37,0.49
2023-01-12 02:15:00,270.86,270.48,0.47
2023-01-12 02:30:00,270.32,269.9,0.47
2023-01-12 02:45:00,270.63,270.17,0.48
2023-01-12 03:00:00,270.72,270.33,0.47
2023-01-12 03:15:00,270.23,270.05,0.46
2023-01-12 03:30:00,269.62,269.64,0.51
2023-01-12 03:45:00,268.65,268.81,0.57
2023-01-12 04:00:00,268.82,268.9,0.52
2023-01-12 04:15:00,269.07,269.15,0.5
2023-01-12 04:30:00,269.78,269.89,0.52
2023-01-12 04:45:00,269.99,270.13,0.57
2023-01-12 05:00:00,269.95,270.06,0.54
2023-01-12 05:15:00,269.78,269.84,0.52
2023-01-12 05:30:00,269.61,269.61,0.56
2023-01-12 05:45:00,269.0,268.95,0.61
2023-01-12 06:00:00,269.49,269.48,0.56
2023-01-12 06:15:00,269.23,269.3,0.5
2023-01-12 06:30:00,269.68,269.81,0.51
2023-01-12 06:45:00,269.34,269.51,0.56
2023-01-12 07:00:00,269.74,269.88,0.52
2023-01-12 07:15:00,270.14,270.25,0.55
2023-01-12 07:30:00,269.9,270.0,0.67
2023-01-12 07:45:00,269.92,270.02,0.79
2023-01-12 08:00:00,270.37,270.46,0.72
2023-01-12 08:15:00,270.4,270.45,0.72
2023-01-12 08:30:00,271.22,271.22,0.78
2023-01-12 08:45:00,271.15,271.12,0.85
2023-01-12 09:00:00,271.43,271.4,0.76
2023-01-12 09:15:00,271.85,271.79,0.53
2023-01-12 09:30:00,272.2,272.09,0.32
2023-01-12 09:45:00,272.4,272.25,0.25
2023-01-12 10:00:00,272.52,272.39,0.27
2023-01-12 10:15:00,272.27,272.15,0.27
2023-01-12 10:30:00,272.42,272.31,0.25
2023-01-12 10:45:00,273.23,273.11,0.24
2023-01-12 11:00:00,272.84,272.72,0.23
2023-01-12 11:15:00,273.43,273.33,0.21
2023-01-12 11:30:00,273.82,273.73,0.2
2023-01-12 11:45:00,273.47,273.39,0.19
2023-01-12 12:00:00,273.24,273.17,0.19
2023-01-12 12:15:00,273.29,273.29,0.17
2023-01-12 12:30:00,273.46,273.54,0.18
2023-01-12 12:45:00,274.14,274.27,0.2
2023-01-12 13:00:00,273.71,273.81,0.18
2023-01-12 13:15:00,274.2,274.3,0.17
2023-01-12 13:30:00,273.99,274.09,0.18
2023-01-12 13:45:00,274.0,274.11,0.2
2023-01-12 14:00:00,273.86,273.98,0.18
2023-01-12 14:15:00,274.53,274.65,0.17
2023-01-12 14:30:00,274.37,274.5,0.16
2023-01-12 14:45:00,274.36,274.49,0.16
